rank_page,word,count_sum,count_mean,tfidf_mean,rank_article,rank_page_count,article_count,current_page_count,first_appear
4,好久,4,4.0,0.022566715618534787,6,1,1,1,4
4,好菌,12,6.0,0.01085355498788978,6,7,12,2,1
4,嬰兒,17,8.5,0.007727652298572417,6,2,3,2,1
4,孕婦,4,4.0,0.003173540443401651,6,2,2,1,4
4,存在,4,4.0,0.003791685278187579,6,2,2,1,4
4,孢子,4,4.0,0.0059250420447018535,6,1,1,1,4
4,安全,5,5.0,0.0011271849443625925,6,4,4,1,1
4,定性,4,4.0,0.0139589501431799,6,1,1,1,4
4,容易,22,7.333333333333333,0.00686920624611866,6,5,7,3,1
4,寡糖,26,13.0,0.019360889035157185,6,3,6,2,1
4,專利,10,10.0,0.010374328562056608,6,6,8,1,1
4,小朋友,4,4.0,0.020159262754793253,6,2,2,1,1
4,屏障,5,5.0,0.01209678135420422,6,1,1,1,4
4,工廠,43,43.0,0.051507178599510116,6,1,1,1,4
4,差異,4,4.0,0.005451823542575804,6,2,2,1,1
4,市面上,4,4.0,0.02416727793289282,6,4,4,1,1
4,帶來,4,4.0,0.00834287953405442,6,1,1,1,4
4,幫助,16,8.0,0.008713002545963067,6,6,13,2,1
4,幫手,4,4.0,0.026453769923627298,6,1,1,1,4
4,年齡,4,4.0,0.005793715938325717,6,1,1,1,4
4,建議,19,6.333333333333333,0.013809864766182497,6,7,13,3,1
4,影響,18,9.0,0.008730738742360375,6,2,3,2,4
4,微生物,79,19.75,0.030950036591969224,6,4,10,4,1
4,心血管,4,4.0,0.005827754055376128,6,1,1,1,4
4,感染,5,5.0,0.004049172166640385,6,2,2,1,4
4,憂鬱,6,6.0,0.0111968713148916,6,1,1,1,4
4,成人,12,6.0,0.003288427852702814,6,1,2,2,4
4,成分,4,4.0,0.0016768559838328794,6,5,5,1,1
4,成熟,5,5.0,0.005776672066023526,6,1,1,1,4
4,抑制,5,5.0,0.0049597516823703365,6,2,2,1,4
4,抗生素,7,7.0,0.009243795390883323,6,4,5,1,1
4,抗過敏,15,15.0,0.027423274052682963,6,1,1,1,4
4,抗體,6,6.0,0.0139403328588749,6,1,1,1,4
4,挑選,5,5.0,0.02944745978235991,6,6,10,1,1
4,排便,4,4.0,0.003954573372113488,6,3,3,1,1
4,推薦,10,5.0,0.00838687209349695,6,3,7,2,1
4,提供,8,8.0,0.00325714501374325,6,3,4,1,1
4,攝取,4,4.0,0.028171474227144687,6,3,3,1,4
4,支持,7,7.0,0.0055354057837655145,6,2,2,1,1
4,改善,10,10.0,0.0049582898095934655,6,6,12,1,1
4,改變,6,6.0,0.011811992117773574,6,1,1,1,4
4,效果,22,11.0,0.0037875462958796395,6,7,10,2,1
4,敏感,5,5.0,0.01869529356733246,6,1,1,1,4
4,數量,12,6.0,0.006273165279902848,6,4,6,2,1
4,文章,5,5.0,0.0055566373326896654,6,3,4,1,1
4,方式,10,5.0,0.008568294898122896,6,2,3,2,4
4,旅行,4,4.0,0.0032656116638700755,6,1,1,1,4
4,旅遊,4,4.0,0.002973685607371818,6,1,1,1,4
4,日本,9,9.0,0.0023457420701637906,6,4,4,1,1
4,早期,6,6.0,0.007967676506586386,6,1,1,1,4
4,早產兒,11,11.0,0.03116689975502276,6,1,1,1,4
4,時間,7,7.0,0.003453252197175221,6,4,6,1,1
4,景岳生技,10,10.0,0.01848270862123357,6,1,1,1,4
4,有助,5,5.0,0.006845156403500426,6,2,3,1,1
4,有效,20,5.0,0.00546965334575945,6,3,8,4,1
4,有益,6,6.0,0.00839338288723167,6,5,6,1,1
4,服用,16,16.0,0.02176207257946823,6,5,8,1,1
4,木寡糖,9,9.0,0.016555793761126526,6,1,1,1,4
4,果汁,16,16.0,0.011222683095947678,6,1,1,1,4
4,果酸,16,16.0,0.02658959016754428,6,1,1,1,4
4,查核點,4,4.0,0.019232769564515674,6,1,1,1,4
4,植物,6,6.0,0.002456305336389112,6,2,2,1,4
4,植物乳桿菌,10,10.0,0.02271293210258296,6,3,3,1,1
4,檸檬酸,26,26.0,0.039629973709251184,6,1,1,1,4
4,歐洲,4,4.0,0.005127895792347053,6,1,1,1,4
4,正常,12,6.0,0.004729259737678286,6,2,3,2,1
4,死菌,4,4.0,0.007665033245913955,6,1,1,1,4
4,母奶,23,23.0,0.05172723317388159,6,1,1,1,4
4,每日,102,102.0,0.057355659466020587,6,3,3,1,4
4,毒素,5,5.0,0.006495365716284826,6,1,1,1,4
4,比較,13,6.5,0.005442084829142529,6,5,8,2,1
4,氧化,4,4.0,0.002935729748000727,6,1,1,1,4
4,水果,4,4.0,0.0013537346478239005,6,1,1,1,4
4,水蜜桃,4,4.0,0.005313302364882233,6,1,1,1,4
4,治療,10,10.0,0.01295597918065324,6,2,2,1,4
4,活菌,18,6.0,0.020912290211930872,6,2,5,3,4
4,消化,20,10.0,0.006347185867293369,6,3,5,2,1
4,消化系,10,10.0,0.0400106685513888,6,1,1,1,4
4,消化道,6,6.0,0.041388279145760716,6,4,4,1,1
4,消費者,13,6.5,0.013744389438961507,6,2,3,2,4
4,添加,12,6.0,0.012888845062643348,6,5,10,2,1
4,添加物,17,17.0,0.02418975318616985,6,3,4,1,1
4,減少,8,8.0,0.010477378780649986,6,3,4,1,1
4,滋養,10,10.0,0.016200505033764925,6,1,1,1,4
4,營養,4,4.0,0.002935251943257973,6,5,7,1,1
4,營養素,9,9.0,0.01989722300874686,6,1,1,1,4
4,牛奶,4,4.0,0.0016431425390193311,6,2,2,1,1
4,物質,4,4.0,0.005224439509239048,6,3,3,1,4
4,特定,5,5.0,0.0070776861654701624,6,1,1,1,4
4,獲得,4,4.0,0.006741530235269454,6,1,1,1,4
4,玉米,4,4.0,0.0031204746960758877,6,3,3,1,1
4,球菌,22,22.0,0.02976802584044917,6,3,4,1,1
4,環境,18,6.0,0.007670532800938698,6,8,13,3,1
4,甜味,10,10.0,0.01265929546617858,6,2,2,1,1
4,生態,4,4.0,0.00568989833124749,6,1,1,1,4
4,生技,16,16.0,0.01780425751512716,6,1,1,1,4
4,生病,5,5.0,0.006113106367126552,6,1,1,1,4
4,生長,4,4.0,0.006186630305307215,6,5,6,1,3
4,生長素,4,4.0,0.011037554334384662,6,1,1,1,4
4,產前,7,7.0,0.010583374897201951,6,1,1,1,4
4,產品,33,11.0,0.012402392833377166,6,10,24,3,1
4,產生,6,6.0,0.007651932307434209,6,3,6,1,4
4,產道,6,6.0,0.02042360603692053,6,1,1,1,4
4,男女,4,4.0,0.016259516804819924,6,1,1,1,4
4,異位性皮膚炎,4,4.0,0.009232733164110449,6,3,3,1,1
4,異常,15,15.0,0.0236057473311444,6,1,1,1,4
4,異麥芽寡糖,9,9.0,0.019898422176424558,6,1,1,1,4
4,疑慮,5,5.0,0.008026027085178888,6,1,1,1,4
4,疾病,17,17.0,0.011068418663169415,6,2,3,1,4
4,症狀,5,5.0,0.0072175085033993015,6,2,2,1,1
4,癌症,9,9.0,0.011851991909645277,6,1,1,1,4
4,發展,8,8.0,0.009405853941633568,6,1,1,1,4
4,發炎,12,12.0,0.02091618000839545,6,2,2,1,4
4,發炎性腸疾病,6,6.0,0.02859199811089765,6,1,1,1,4
4,發現,13,13.0,0.01163841310395356,6,5,5,1,1
4,發育,21,21.0,0.036098098440757134,6,1,1,1,4
4,發酵,4,4.0,0.006289552847319815,6,5,5,1,1
4,益生,6,6.0,0.0012980817233916627,6,4,7,1,4
4,益生菌,335,55.833333333333336,0.008235587589654725,6,10,48,6,1
4,益生質,7,7.0,0.08257957172886059,6,4,7,1,1
4,益菌,29,9.666666666666666,0.014709638558948022,6,5,8,3,1
4,直銷,6,6.0,0.010645638658905502,6,1,1,1,4
4,相關,8,8.0,0.004056655700346507,6,5,6,1,1
4,真正,4,4.0,0.00500482775990029,6,2,2,1,1
4,研究,22,11.0,0.0069274958971562665,6,6,17,2,1
4,硬脂酸鎂,16,16.0,0.03178072789257467,6,1,1,1,4
4,神經,9,9.0,0.013942455969517806,6,1,1,1,4
4,禁止,5,5.0,0.002326182736744788,6,1,1,1,4
4,移植,8,8.0,0.01299020035526838,6,1,1,1,4
4,穩定,4,4.0,0.0037670008765354627,6,1,1,1,4
4,簡單,4,4.0,0.02062184758340257,6,1,1,1,4
4,粉末,5,5.0,0.031216833410476062,6,2,2,1,4
4,粉狀,4,4.0,0.038711937507450285,6,1,1,1,4
4,粒膠,5,5.0,0.016548944264424662,6,1,1,1,4
4,精準,10,10.0,0.017632908353299018,6,1,1,1,4
4,糖尿病,7,7.0,0.006991524714774914,6,1,1,1,4
4,糞腸球菌,4,4.0,0.010943548455151659,6,2,2,1,4
4,細胞,21,10.5,0.05903443524803403,6,3,5,2,4
4,細菌,40,13.333333333333334,0.0229558635383434,6,4,6,3,1
4,給予,5,5.0,0.008318758191039078,6,1,1,1,4
4,統一,5,5.0,0.005737443744122617,6,1,1,1,4
4,綜合,38,38.0,0.027215895059916364,6,1,1,1,4
4,維持,9,4.5,0.01953258823837947,6,3,4,2,1
4,維生素,13,13.0,0.01263974258132969,6,3,3,1,1
4,網址,5,5.0,0.008561942363765479,6,1,1,1,4
4,纖維,7,7.0,0.006329644541478214,6,3,3,1,1
4,耐酸,4,4.0,0.008001063502086759,6,3,3,1,1
4,肉食,4,4.0,0.03627714300766365,6,1,1,1,4
4,肝臟,4,4.0,0.04736100134255068,6,1,1,1,4
4,肥胖,17,17.0,0.02140526617234497,6,1,1,1,4
4,胃酸,7,7.0,0.008934164744570792,6,7,9,1,1
4,胡蘿蔔,7,7.0,0.010319860451606596,6,1,1,1,4
4,胰島素,5,5.0,0.011656001031436988,6,1,1,1,4
4,脂肪,4,4.0,0.0027605513088444092,6,1,1,1,4
4,腫瘤,4,4.0,0.007454036898599216,6,1,1,1,4
4,腸炎,4,4.0,0.010505112313322063,6,1,1,1,4
4,腸胃,5,5.0,0.008279603193428884,6,3,5,1,1
4,腸道,117,23.4,0.057624357281003624,6,9,35,5,1
4,腹瀉,17,17.0,0.031225160383414656,6,3,4,1,1
4,膠原蛋白,4,4.0,0.022058683752324216,6,2,2,1,1
4,膠囊,14,7.0,0.019457898859387413,6,2,3,2,4
4,自閉症,7,7.0,0.01820718683156246,6,1,1,1,4
4,自體,7,7.0,0.015523856755430715,6,1,1,1,4
4,至少,4,4.0,0.003468228191442972,6,1,1,1,4
4,舒敏,4,4.0,0.00585039081614021,6,1,1,1,4
4,色素,7,7.0,0.0073808452915004544,6,1,1,1,4
4,芽孢,6,6.0,0.008816133877656377,6,1,1,1,4
4,芽孢乳酸菌,7,7.0,0.08518319099545019,6,1,1,1,4
4,草莓,7,7.0,0.005525456331106589,6,1,1,1,4
4,菊糖,4,4.0,0.007710399485733233,6,2,2,1,4
4,菊苣纖維,9,9.0,0.019282444157160537,6,2,2,1,4
4,菌叢,14,14.0,0.030183579434710155,6,3,3,1,1
4,菌數,21,10.5,0.050941333050484476,6,5,8,2,1
4,菌株,29,9.666666666666666,0.016467743478008737,6,8,18,3,1
4,菌種,29,9.666666666666666,0.067618747182307,6,9,24,3,1
4,菌粉,25,25.0,0.030203454098759845,6,2,2,1,3
4,萃取,22,22.0,0.020492389174369813,6,2,2,1,1
4,葡萄,4,4.0,0.002563689472722271,6,1,1,1,4
4,葡萄王,4,4.0,0.005076693859270918,6,1,1,1,4
4,葡萄糖,8,8.0,0.006446249261492354,6,1,1,1,4
4,蔗糖,11,11.0,0.013843256695710474,6,1,1,1,4
4,蔬果,4,4.0,0.0030201422681577,6,1,1,1,4
4,藥品,5,5.0,0.005229072220818935,6,2,2,1,1
4,血管,4,4.0,0.003261597551362063,6,1,1,1,4
4,補充,14,7.0,0.02246745471512647,6,8,11,2,1
4,試驗,4,4.0,0.007356996863850358,6,3,3,1,4
4,認證,4,4.0,0.014272811735611575,6,2,2,1,1
4,說明,9,9.0,0.005174415929291904,6,1,1,1,4
4,調整,8,4.0,0.013466322578158716,6,5,9,2,1
4,調節,10,10.0,0.01471335962710385,6,5,5,1,1
4,證實,4,4.0,0.010174642478984426,6,4,4,1,1
4,證據,12,12.0,0.01990132904722509,6,1,1,1,4
4,購物,8,8.0,0.007628415053157114,6,1,1,1,4
4,身體,20,6.666666666666667,0.011576799272105092,6,3,7,3,4
4,透過,7,7.0,0.009429276776411338,6,1,1,1,4
4,造成,7,7.0,0.0045736200198649955,6,2,2,1,4
4,造粒,5,5.0,0.061594639417127416,6,1,1,1,4
4,進一步,4,4.0,0.0060225164539609,6,1,1,1,4
4,過敏病,5,5.0,0.018686913194466998,6,2,2,1,4
4,過程,6,6.0,0.011153414237690094,6,1,1,1,4
4,適合,15,5.0,0.01898114799422655,6,3,8,3,1
4,選擇,11,5.5,0.011041529031992875,6,5,8,2,1
4,選購,4,4.0,0.02348867091420483,6,2,2,1,4
4,避免,6,6.0,0.0038299791663056852,6,2,2,1,4
4,部位,4,4.0,0.0051651143870396505,6,1,1,1,4
4,配方,5,5.0,0.00212348562385697,6,3,3,1,1
4,酪酸,7,7.0,0.014292487537605087,6,1,1,1,4
4,酵素,34,17.0,0.02890987866444925,6,4,8,2,1
4,醫師,5,5.0,0.00548814051541734,6,3,5,1,1
4,重組,5,5.0,0.012340505314181405,6,1,1,1,4
4,重要,11,5.5,0.0028903185097502726,6,3,5,2,1
4,重點,4,4.0,0.004491555648835923,6,1,1,1,4
4,錠劑,5,5.0,0.05269320657888716,6,1,1,1,4
4,防治,16,16.0,0.022071847907881716,6,1,1,1,4
4,阻抗,4,4.0,0.010102583782894905,6,1,1,1,4
4,陽明,5,5.0,0.007968983482610973,6,1,1,1,4
4,陽明生,4,4.0,0.007628110166286681,6,1,1,1,4
4,雙歧桿菌,7,7.0,0.02266625530709347,6,1,1,1,4
4,需要,29,7.25,0.0038460031949229243,6,6,11,4,1
4,順順,6,6.0,0.08425651351543938,6,1,1,1,4
4,預防,13,13.0,0.016579186666107453,6,2,3,1,4
4,顏色,4,4.0,0.005801905503863165,6,1,1,1,4
4,顯然,6,6.0,0.01275437569020896,6,1,1,1,4
4,顯著,5,5.0,0.009737398260401405,6,1,1,1,4
4,風味,4,4.0,0.02568262938671016,6,1,1,1,4
4,食品,7,7.0,0.0017266720989563493,6,7,8,1,1
4,食物,16,5.333333333333333,0.004321670420581735,6,9,18,3,1
4,食用,4,4.0,0.0016428325463389187,6,10,15,1,1
4,飲料,5,5.0,0.006745913479962394,6,3,3,1,4
4,飲食,4,4.0,0.0055031769727109285,6,7,8,1,1
4,香料,44,44.0,0.048151538164084434,6,1,1,1,4
4,香料粉,6,6.0,0.01533127464517758,6,1,1,1,4
4,馬桶,4,4.0,0.0259706624740582,6,1,1,1,4
4,體內,5,5.0,0.010491233871373502,6,4,4,1,1
4,體質,4,4.0,0.02463551523640677,6,6,11,1,1
4,鳳梨,7,7.0,0.008607973762465458,6,2,2,1,1
4,黃色,8,8.0,0.009526854528250294,6,1,1,1,4
4,鼠李糖乳桿菌,20,20.0,0.043134510873811205,6,4,4,1,1
4,龍根菌,21,21.0,0.04284482024250493,6,2,2,1,1
5,Lactobacillus,4,4.0,0.0327531814354712,3,9,13,1,1
5,NG,9,9.0,0.11140689448865697,3,1,1,1,5
5,pH,5,5.0,0.02998209011481384,3,3,3,1,2
5,乳酸菌,5,5.0,0.016689518826571874,3,10,24,1,1
5,使用,6,6.0,0.004892416663560956,3,8,17,1,1
5,健康,15,7.5,0.0031092140007490266,3,9,33,2,1
5,具有,4,4.0,0.008521974291252031,3,6,7,1,1
5,冷藏,6,6.0,0.030593324885278775,3,1,1,1,5
5,功能,6,6.0,0.007857640547181681,3,6,8,1,1
5,吃法,8,8.0,0.09557004740151473,3,1,1,1,5
5,容易,8,8.0,0.014154420147549997,3,5,7,1,1
5,富含,5,5.0,0.01881811016151786,3,1,1,1,5
5,建議,12,6.0,0.02774402977656318,3,7,13,2,1
5,攝取,5,5.0,0.05565123814960502,3,3,3,1,4
5,最好,4,4.0,0.016466645581610345,3,3,3,1,1
5,服用,10,5.0,0.024211476188768066,3,5,8,2,1
5,水溶性,4,4.0,0.04890945187130912,3,1,1,1,5
5,狀況,4,4.0,0.021007605646521127,3,2,3,1,1
5,環境,5,5.0,0.021898318520124548,3,8,13,1,1
5,生長,5,5.0,0.029441642194421892,3,5,6,1,3
5,產品,5,5.0,0.013313925297920285,3,10,24,1,1
5,益生菌,77,25.666666666666668,0.010329673148840979,3,10,48,3,1
5,維持,4,4.0,0.0189372448969904,3,3,4,1,1
5,胃酸,5,5.0,0.03025331544781273,3,7,9,1,1
5,腸道,11,11.0,0.05922295561541813,3,9,35,1,1
5,膳食纖維,4,4.0,0.0443283529403227,3,4,5,1,1
5,菌種,10,5.0,0.050766991488829766,3,9,24,2,1
5,選擇,4,4.0,0.011249575618700271,3,5,8,1,1
5,食品,6,6.0,0.007046798388518505,3,7,8,1,1
5,食物,9,4.5,0.008437873132085046,3,9,18,2,1
5,食用,11,5.5,0.016444048726663375,3,10,15,2,1
5,體質,4,4.0,0.021640922622580987,3,6,11,1,1
6,137,6,6.0,0.030131187814080074,2,1,1,1,6
6,2007,6,6.0,0.014965077793802144,2,1,1,1,6
6,Food,4,4.0,0.01233539606259678,2,1,1,1,6
6,Lactobacillus,4,4.0,0.01885141132993072,2,9,13,1,1
6,Research,4,4.0,0.017197946996162224,2,1,1,1,6
6,乳酸菌,61,30.5,0.0732269803203459,2,10,24,2,1
6,人體,14,7.0,0.020685221456658777,2,8,16,2,1
6,作用,11,5.5,0.007918189779957324,2,4,6,2,4
6,使用,4,4.0,0.0018772519163041726,2,8,17,1,1
6,保存,4,4.0,0.006755743010868861,2,4,5,1,2
6,健康,8,4.0,0.0010018484559256727,2,9,33,2,1
6,優酪乳,15,15.0,0.06963163156701319,2,4,5,1,1
6,具有,4,4.0,0.008837072500340343,2,6,7,1,1
6,參考,4,4.0,0.01001888102498453,2,2,3,1,1
6,口味,4,4.0,0.007002457686007524,2,1,1,1,6
6,壞菌,4,4.0,0.035020926308289804,2,3,3,1,1
6,好菌,4,4.0,0.026870052702603137,2,7,12,1,1
6,存在,5,5.0,0.0072774183394318515,2,2,2,1,4
6,存活率,4,4.0,0.01576821616024374,2,2,2,1,1
6,安全,5,5.0,0.0030905334958577267,2,4,4,1,1
6,幫助,8,8.0,0.0308552962996279,2,6,13,1,1
6,成分,4,4.0,0.00826102047876515,2,5,5,1,1
6,所謂,5,5.0,0.0166731304366886,2,1,1,1,6
6,文獻,4,4.0,0.01951816731120129,2,1,1,1,6
6,日本,4,4.0,0.005146001739873893,2,4,4,1,1
6,有益,4,4.0,0.008591733975362767,2,5,6,1,1
6,植物,6,6.0,0.012101891080819114,2,2,2,1,4
6,植物性,5,5.0,0.01925112922950177,2,1,1,1,6
6,比較,6,6.0,0.012530447107907431,2,5,8,1,1
6,活性,8,8.0,0.016653185154608653,2,3,3,1,2
6,活菌,18,9.0,0.04004183992367079,2,2,5,2,4
6,添加,5,5.0,0.005374796837571927,2,5,10,1,1
6,濃縮,4,4.0,0.024106526585648942,2,1,1,1,6
6,營養師,4,4.0,0.027294475573478874,2,2,3,1,1
6,產品,10,5.0,0.010120257277606065,2,10,24,2,1
6,發表,6,6.0,0.01750833567676098,2,1,1,1,6
6,益生,10,10.0,0.0010716439600761394,2,4,7,1,4
6,益生菌,88,44.0,0.007279691776349306,2,10,48,2,1
6,研究,13,6.5,0.009679198273336062,2,6,17,2,1
6,空腹,4,4.0,0.013695687426702394,2,1,1,1,6
6,胃酸,8,8.0,0.027860142733284264,2,7,9,1,1
6,腸道,8,8.0,0.024790070294920613,2,9,35,1,1
6,膠囊,4,4.0,0.00948633659053418,2,2,3,1,4
6,膽鹽,4,4.0,0.02485668621967184,2,2,2,1,1
6,自然,4,4.0,0.0036386585558012704,2,1,1,1,6
6,菌株,13,13.0,0.045292402417921165,2,8,18,1,1
6,菌種,15,7.5,0.0451295138965971,2,9,24,2,1
6,補充,14,7.0,0.02100918748000896,2,8,11,2,1
6,調整,5,5.0,0.024917603342978926,2,5,9,1,1
6,證實,4,4.0,0.015622632015306313,2,4,4,1,1
6,需要,4,4.0,0.005670112897608049,2,6,11,1,1
6,食品,12,6.0,0.005410644469282279,2,7,8,2,1
6,食物,5,5.0,0.003933905286936554,2,9,18,1,1
6,食用,9,9.0,0.010107979548640672,2,10,15,1,1
6,飲料,4,4.0,0.008286398200013508,2,3,3,1,4
6,飲食,4,4.0,0.015223914785012088,2,7,8,1,1
6,體質,6,6.0,0.033661636785207914,2,6,11,1,1
7,AG419,4,4.0,0.061671371578816934,2,1,1,1,7
7,乳酸菌,6,6.0,0.02094393176134545,2,10,24,1,1
7,健康,5,5.0,0.0016242997649477673,2,9,33,1,1
7,功效,9,9.0,0.024374393366371958,2,7,13,1,1
7,商品,4,4.0,0.11376142546041247,2,1,1,1,7
7,孩童,4,4.0,0.027695477509589783,2,1,1,1,7
7,學齡,5,5.0,0.0408117858836216,2,1,1,1,7
7,專利,6,6.0,0.030867074296874623,2,6,8,1,1
7,建議,13,13.0,0.046618252160186335,2,7,13,1,1
7,挑選,5,5.0,0.02705173424074419,2,6,10,1,1
7,效果,5,5.0,0.0075383084446604435,2,7,10,1,1
7,檢驗,4,4.0,0.020971999243507917,2,2,2,1,1
7,每日,8,8.0,0.02233158577100761,2,3,3,1,4
7,每次,6,6.0,0.021226000369036668,2,1,1,1,7
7,消化道,4,4.0,0.02483296748745643,2,4,4,1,1
7,特殊,4,4.0,0.011261959882911043,2,2,3,1,1
7,產品,21,21.0,0.058477467825475624,2,10,24,1,1
7,益生菌,33,33.0,0.007903974776242051,2,10,48,1,1
7,相關,6,6.0,0.012113242678110946,2,5,6,1,1
7,確保,6,6.0,0.030867074296874623,2,1,1,1,7
7,組合,8,8.0,0.030405643478836005,2,1,1,1,7
7,菌株,8,8.0,0.05064245673221536,2,8,18,1,1
7,輔助,4,4.0,0.018600381607794318,2,1,1,1,7
7,避免,4,4.0,0.010165673515991024,2,2,2,1,4
7,配方,4,4.0,0.008439650838023125,2,3,3,1,1
7,食尚,7,7.0,0.056911576902761635,2,1,1,1,7
7,食用,28,28.0,0.05713768627721251,2,10,15,1,1
7,食用時間,4,4.0,0.054185734648575325,2,1,1,1,7
7,食用量,5,5.0,0.051359667859637435,2,1,1,1,7
7,黃金,9,9.0,0.03826428820181439,2,1,1,1,7
8,Lactobacillus,4,4.0,0.0510321033981963,6,9,13,1,1
8,NCFM,4,4.0,0.05456065261649405,6,2,2,1,1
8,product,5,5.0,0.6256311948495924,6,3,3,1,1
8,乳酸菌,21,10.5,0.053441518288948206,6,10,24,2,1
8,人體,10,5.0,0.034086226813783996,6,8,16,2,1
8,來源,7,7.0,0.03739885330576837,6,5,5,1,1
8,免疫系統,5,5.0,0.04916182013708116,6,3,3,1,4
8,免費,4,4.0,0.020267523717732137,6,1,1,1,8
8,公克,9,9.0,0.07202425394787411,6,1,1,1,8
8,分子,13,13.0,0.07512686908129043,6,2,2,1,4
8,功效,6,6.0,0.017274344848239587,6,7,13,1,1
8,可溶性,4,4.0,0.03602932414115501,6,3,3,1,1
8,味道,4,4.0,0.013380957605982364,6,1,1,1,8
8,善方,5,5.0,0.10217459269100514,6,1,1,1,8
8,多元,5,5.0,0.02955705106743222,6,1,1,1,8
8,多醣,8,8.0,0.0862110654369216,6,1,1,1,8
8,好菌,11,5.5,0.058304235266602666,6,7,12,2,1
8,專利,8,8.0,0.04375152873310759,6,6,8,1,1
8,幫助,9,4.5,0.021927434665566167,6,6,13,2,1
8,平衡,5,5.0,0.02216666862514769,6,1,1,1,8
8,建議,5,5.0,0.02371918659409273,6,7,13,1,1
8,成分,4,4.0,0.011020868127500593,6,5,5,1,1
8,挑選,8,8.0,0.04601231914101354,6,6,10,1,1
8,推薦,6,6.0,0.014787681159179056,6,3,7,1,1
8,改善,4,4.0,0.012694302738675804,6,6,12,1,1
8,效果,4,4.0,0.008985054509797296,6,7,10,1,1
8,晶球,6,6.0,0.07720497589074013,6,1,1,1,8
8,有益,5,5.0,0.03137036383374961,6,5,6,1,1
8,每日,4,4.0,0.014770891933738216,6,3,3,1,4
8,比菲德氏菌,6,6.0,0.08654459989623285,6,4,4,1,1
8,添加,9,9.0,0.01868686122122305,6,5,10,1,1
8,營養,8,8.0,0.021665581608083517,6,5,7,1,1
8,玉米,5,5.0,0.02057108347306157,6,3,3,1,1
8,環境,4,4.0,0.02423544847877461,6,8,13,1,1
8,產品,9,4.5,0.015129794534923387,6,10,24,2,1
8,發酵,8,8.0,0.06625183694329259,6,5,5,1,1
8,益生,22,7.333333333333333,0.0020432471668816884,6,4,7,3,4
8,益生菌,111,22.2,0.008126083822331188,6,10,48,5,1
8,益生菌推薦,4,4.0,0.03895157448036648,6,2,5,1,1
8,益生菌種類,6,6.0,0.11011670392425972,6,2,2,1,3
8,範圍,5,5.0,0.028929304659786412,6,1,1,1,8
8,細菌,4,4.0,0.03788577569839622,6,4,6,1,1
8,維生素,4,4.0,0.020503846610111447,6,3,3,1,1
8,編號,8,8.0,0.04601231914101354,6,3,3,1,1
8,纖維,4,4.0,0.019070688134243632,6,3,3,1,1
8,腸道,22,7.333333333333333,0.05936110737931524,6,9,35,3,1
8,膳食纖維,5,5.0,0.04174418886756846,6,4,5,1,1
8,菊糖,4,4.0,0.061431393180975735,6,2,2,1,4
8,菊苣纖維,5,5.0,0.0702270220820387,6,2,2,1,4
8,菌數,12,12.0,0.1244338060371152,6,5,8,1,1
8,菌株,10,10.0,0.06729515646848439,6,8,18,1,1
8,菌種,17,17.0,0.14378917727258375,6,9,24,1,1
8,菌群,5,5.0,0.03229900993851955,6,1,1,1,8
8,補充,4,4.0,0.022288586743857003,6,8,11,1,1
8,褐藻,8,8.0,0.088281300250134,6,1,1,1,8
8,調整,6,6.0,0.044927193906280194,6,5,9,1,1
8,適合,7,7.0,0.035226383934851405,6,3,8,1,1
8,酵素,14,14.0,0.07154360278605758,6,4,8,1,1
8,需要,5,5.0,0.011490862309525849,6,6,11,1,1
8,食物,8,4.0,0.008856088830472952,6,9,18,2,1
8,食用,6,6.0,0.016196941817851723,6,10,15,1,1
8,飲食,4,4.0,0.02468182369777164,6,7,8,1,1
8,體質,6,6.0,0.05057745931110785,6,6,11,1,1
9,Bifidobacterium,8,4.0,0.01574690351825202,7,3,4,2,1
9,Chiou,4,4.0,0.0331993208777812,7,1,1,1,9
9,Dr,4,4.0,0.015080653457996631,7,1,1,1,9
9,Enterococcus,6,6.0,0.016616954164183233,7,2,2,1,1
9,GG,4,4.0,0.00560800282133586,7,1,1,1,9
9,ISAPP,6,6.0,0.023406914218294918,7,1,1,1,9
9,Jianhan,4,4.0,0.07501135365566193,7,1,1,1,9
9,LGG,11,5.5,0.03062117936159596,7,3,6,2,1
9,Lactobacillus,24,12.0,0.030687734779992017,7,9,13,2,1
9,Lai,4,4.0,0.029830674975331564,7,1,1,1,9
9,Yu,4,4.0,0.017315234063851232,7,1,1,1,9
9,acidophilus,4,4.0,0.009402827601918054,7,1,1,1,9
9,lactis,4,4.0,0.010333116523902092,7,1,1,1,9
9,pH,5,5.0,0.04166430090279311,7,3,3,1,2
9,reuteri,4,4.0,0.02674809447144977,7,1,1,1,9
9,rhamnosus,5,5.0,0.01268800521845903,7,2,2,1,1
9,世界,5,5.0,0.001967785708910704,7,1,1,1,9
9,主要,5,5.0,0.0024865193620961954,7,3,3,1,1
9,乳桿菌,4,4.0,0.008185241783300313,7,2,2,1,4
9,乳酸,4,4.0,0.0043628391190889135,7,2,2,1,4
9,乳酸菌,62,12.4,0.025180419155055457,7,10,24,5,1
9,人類,5,5.0,0.007357182756772227,7,3,3,1,4
9,人體,17,8.5,0.021699706684746783,7,8,16,2,1
9,作用,4,4.0,0.001974340190061978,7,4,6,1,4
9,使用,44,14.666666666666666,0.00526979596701144,7,8,17,3,1
